X,Y,date_modified,uuid,source_url,name,type,completeness,version,upstream,what3words,source,raw-source,nature-of-facility,url,physical-address
26.00591411,-4.902440163,2016-04-06T10:05:35.841Z,b541b993bb064f94b58cf8f0f544bd5f,https://www.msf.org/,Lusangay,,35.29%,2,Médecins Sans Frontières¶2031,really.improvises.disastrous,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference health center,,
25.84727296,-3.372967793,2016-04-06T10:05:35.841Z,300276ae4047410891ced478ee196b4a,https://www.msf.org/,Lweki,,35.29%,2,Médecins Sans Frontières¶2027,conned.crediting.solace,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
29.17107577,0.998990722,2016-04-06T10:05:35.841Z,cb847cacc6e5426f8ee44cd6f7184014,https://www.msf.org/,Lwemba,,35.29%,2,Médecins Sans Frontières¶1917,winnings.constitutes.discontent,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.2286497925945,1.56898015,2015-12-11T10:51:22.924Z,93496174bf3c4d2a862d53ffb2c5b876,http://www.openstreetmap.org/way/334006977,MSF - Bon Marché,hospital,35.29%,2,openstreetmap¶w334006977,spared.skidding.beaker,OpenStreetMap,,,,
30.57681,3.19093,2016-04-06T10:05:35.841Z,346755fe44874a2f8c6600eb051954c7,https://www.msf.org/,Mado,,35.29%,2,Médecins Sans Frontières¶1954,anatomists.botanists.tripe,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
29.0420859,-2.0957877,2015-11-17T09:43:57.838Z,a53cb1706c644d3a811c2c80ea70cd2e,http://www.openstreetmap.org/node/1023773760,Mafula,clinic,35.29%,2,openstreetmap¶n1023773760,purer.intravenous.teaming,OpenStreetMap,,,,
30.05406411,1.164732035,2016-04-06T10:05:35.841Z,6cd4bf28e13746feacc5b00ad15cc8d7,https://www.msf.org/,Maga,,35.29%,2,Médecins Sans Frontières¶1990,exemptions.trudged.crowbar,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
29.1887637004299,-5.9059882,2015-12-11T10:51:22.924Z,0300837eba454b5ebe65218163d3c4de,http://www.openstreetmap.org/way/239258602,Maison médicale La bénédiction,clinic,35.29%,2,openstreetmap¶w239258602,comedians.proofread.surgical,OpenStreetMap,,,,
26.0516111,-8.9570833,2015-11-17T09:43:57.838Z,9668e42bd2004d1487f0363ab969bcf0,http://www.openstreetmap.org/node/3671739676,Maka,clinic,35.29%,2,openstreetmap¶n3671739676,sneering.governess.believably,OpenStreetMap,,,,
25.7934444,-9.4176944,2015-11-17T09:43:57.838Z,f1dfb5785aa14ade94f220f215315ad4,http://www.openstreetmap.org/node/3671739677,Makala,clinic,35.29%,2,openstreetmap¶n3671739677,granaries.desertion.imprisoning,OpenStreetMap,,,,
26.12544935,-6.766939436,2016-04-06T10:05:35.841Z,0ee3db10616a4056ba9380838cf41d72,https://www.msf.org/,Makena,,35.29%,2,Médecins Sans Frontières¶2072,seethed.sparseness.describe,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference health center,,
26.11767879,-4.393743162,2016-04-06T10:05:35.841Z,0902a8c788684ebba928e1d0d625330e,https://www.msf.org/,Malela,,35.29%,2,Médecins Sans Frontières¶2032,gnome.confusedly.dustpan,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference health center,,
29.07480516,1.349978548,2016-04-06T10:05:35.841Z,e3ade075ad2345e8b42c062394545551,https://www.msf.org/,Mambasa,,35.29%,2,Médecins Sans Frontières¶1922,regulative.balancer.coaxed,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference general hospital,,
30.47538,3.19295,2016-04-06T10:05:35.841Z,306461e556944babafac922f74714cfc,https://www.msf.org/,Manda,,35.29%,2,Médecins Sans Frontières¶1964,soft.particle.coupling,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
29.0819413,1.3555772,2016-04-06T10:05:35.841Z,c8aeb9b648544e8d98ea70bb6b265004,https://www.msf.org/,Mandima,,35.29%,2,Médecins Sans Frontières¶1921,scrimp.waterfalls.swarming,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference general hospital,,
29.06855967,3.419339259,2016-04-06T10:05:35.841Z,7013b86d6e9e409586726d29443c49bd,https://www.msf.org/,Mangese,,35.29%,2,Médecins Sans Frontières¶2051,glitches.breadbox.stranded,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
15.3188436,-4.3681943,2015-11-17T09:43:57.838Z,a4d4a8ca766f4d22b3c8becf16341d61,http://www.openstreetmap.org/node/829315734,Maternité,hospital,35.29%,2,openstreetmap¶n829315734,dent.takes.galloping,OpenStreetMap,,,,
15.2611976,-4.3829711,2015-11-17T09:43:57.838Z,89e8946a15b84c35bde8dda7d2ba0945,http://www.openstreetmap.org/node/718628352,Maternité,hospital,35.29%,2,openstreetmap¶n718628352,prowling.level.races,OpenStreetMap,,,,
15.3711308,-4.4276664,2015-11-17T09:43:57.838Z,7f84cf248fc04e37b3c17f5876ebd3aa,http://www.openstreetmap.org/node/803287446,Maternité Christ Roi,hospital,35.29%,2,openstreetmap¶n803287446,kilt.blunt.insert,OpenStreetMap,,,,
27.4186678623879,-11.6621521,2015-12-11T10:51:22.924Z,f0c724dbdb8942ca9e5a989ac1c3193e,http://www.openstreetmap.org/way/364572617,Maternité Karavia,hospital,35.29%,2,openstreetmap¶w364572617,cashew.snippet.underline,OpenStreetMap,,,,
23.5997914,-6.135312,2016-07-03T22:35:23Z,6d785410d7424df89e7011694bef7715,http://www.openstreetmap.org/node/4281268537,Maternité Saint-Jean-Baptiste de Bonzola,hospital,29.41%,2,OpenStreetMap¶n4281268537,grasp.power.nutty,OpenStreetMap,,,,
14.8592465,-5.25017,2015-11-17T09:43:57.838Z,1e20a9260a5c43b0bd78eebdb201af5f,http://www.openstreetmap.org/node/1146986648,Maternité de la Cité,hospital,35.29%,2,openstreetmap¶n1146986648,inflates.majors.informs,OpenStreetMap,,,,
29.14632848,1.136677311,2016-04-06T10:05:35.841Z,966c1125e70b47c28ed2827eb9ebb087,https://www.msf.org/,Mayuano,,35.29%,2,Médecins Sans Frontières¶1919,crunches.idea.banishing,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
28.80200605,3.35186192,2016-04-06T10:05:35.841Z,93287a788a70457a9e49983a5688ec13,https://www.msf.org/,Mbadainga,,35.29%,2,Médecins Sans Frontières¶2048,energetics.equating.watchful,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
25.9268056,-8.9895278,2015-11-17T09:43:57.838Z,7418c60192654e1a9b119185107527c8,http://www.openstreetmap.org/node/3671739678,Mbala,clinic,35.29%,2,openstreetmap¶n3671739678,wafted.crows.fluster,OpenStreetMap,,,,
26.459958,-6.816774,2016-04-06T10:05:35.841Z,96acf66e5ba34f6094a3ee793feb12c0,https://www.msf.org/,Mbayo,,35.29%,2,Médecins Sans Frontières¶2073,computed.fumed.softens,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.367348,1.444351,2016-04-06T10:05:35.841Z,767273719bed433d923a46ccc2ccddbd,https://www.msf.org/,Mbetse Ndrigi 2,,35.29%,2,Médecins Sans Frontières¶2006,weeklong.hued.tummies,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
25.85,-9.1979444,2015-11-17T09:43:57.838Z,fe263c438aa04090b85f14a384a659ea,http://www.openstreetmap.org/node/3671739679,Medico Sociale,clinic,35.29%,2,openstreetmap¶n3671739679,mismanaged.mouthfuls.bottlenose,OpenStreetMap,,,,
27.56442,-11.654701,2016-04-06T10:05:35.841Z,6a302d0e44eb41b5937e54616317e462,https://www.msf.org/,Mere du sauveur,,35.29%,2,Médecins Sans Frontières¶2412,offers.loaning.diverting,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Clinique médicale privée,,
25.7918611,-9.42875,2015-11-17T09:43:57.838Z,33c9cf97a4f54a98b9837fd257312620,http://www.openstreetmap.org/node/3671739680,Methodiste,clinic,35.29%,2,openstreetmap¶n3671739680,corridors.amplifies.hydrating,OpenStreetMap,,,,
29.0700847,-2.0704033,2015-11-17T09:43:57.838Z,e9f276cd9a1a4a939f83e3a56269f031,http://www.openstreetmap.org/node/1023773651,Misimbwe,clinic,35.29%,2,openstreetmap¶n1023773651,fascinated.exfoliate.dailies,OpenStreetMap,,,,
26.453733,-6.977676,2016-04-06T10:05:35.841Z,8c581870a49a4c48bdafc3cec1e64533,https://www.msf.org/,Mkanda,,35.29%,2,Médecins Sans Frontières¶2074,rainstorm.industrialist.playback,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference health center,,
21.1891286,4.2986914,2015-11-17T09:43:57.838Z,cfe1129215e54ff380ae52a7c76a45c7,http://www.openstreetmap.org/node/2430403359,Mobayi Mbongo General Reference Hospital,hospital,35.29%,2,openstreetmap¶n2430403359,backup.resources.softest,OpenStreetMap,,,,
28.390355,1.40451732,2016-04-06T10:05:35.841Z,a7cf2ee5e797467a853fa83973f907f7,https://www.msf.org/,Molokay,,35.29%,2,Médecins Sans Frontières¶1930,interview.faultless.taxied,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
28.9943975,-2.1890594,2015-11-17T09:43:57.838Z,712f4d55df524b99a7580d82137a1c7d,http://www.openstreetmap.org/node/1023773764,Monvu,hospital,35.29%,2,openstreetmap¶n1023773764,advancing.louse.showy,OpenStreetMap,,,,
28.9944527,-2.1864736,2015-11-17T09:43:57.838Z,ac57d69908a140de8d9d59fc798ab448,http://www.openstreetmap.org/node/1023773655,Mpene,clinic,35.29%,2,openstreetmap¶n1023773655,gently.tickling.domestics,OpenStreetMap,,,,
29.0865102827225,-4.12837005,2016-02-15T17:04:21Z,a988417f024a4174aeadd739dbe13583,http://www.openstreetmap.org/way/398005885,Mshimbakye Health Center,hospital,29.41%,2,OpenStreetMap¶w398005885,detects.holiday.cosmologist,OpenStreetMap,,,,
25.7976111,-9.4073889,2015-11-17T09:43:57.838Z,acceb0eb9436449a9924b9b53378c5c5,http://www.openstreetmap.org/node/3671739681,Muchanga,clinic,35.29%,2,openstreetmap¶n3671739681,viewers.intern.freelancers,OpenStreetMap,,,,
29.0685674,-2.1818494,2015-11-17T09:43:57.838Z,241f7e37293f4b17aada0a73b3904d05,http://www.openstreetmap.org/node/1023773667,Mugote,clinic,35.29%,2,openstreetmap¶n1023773667,stateless.lied.purebred,OpenStreetMap,,,,
29.0323933,-2.1676481,2015-11-17T09:43:57.838Z,503e7d801bb343be928b2851a4bf3b6e,http://www.openstreetmap.org/node/1023773756,Muhyahya,clinic,35.29%,2,openstreetmap¶n1023773756,cards.goddess.proclaim,OpenStreetMap,,,,
25.8639722,-9.5481667,2015-11-17T09:43:57.838Z,ae3d4189bc364ba098b717028a92aba2,http://www.openstreetmap.org/node/3671739682,Mukulakulu,clinic,35.29%,2,openstreetmap¶n3671739682,tourist.conclusive.untalented,OpenStreetMap,,,,
25.4943768902134,-10.70889585,2017-02-13T08:10:12Z,a920da698446433bbbcf385c8e01dc20,http://www.openstreetmap.org/way/474310871,Mulolo Medical Center,hospital,29.41%,2,OpenStreetMap¶w474310871,intimated.abandons.buttoning,OpenStreetMap,,,,
25.4943611660671,-10.70907105,2017-02-13T08:16:05Z,32b6de48940a4097b90d836463edb0ed,http://www.openstreetmap.org/way/474311407,Mulolo Medical Center,hospital,29.41%,2,OpenStreetMap¶w474311407,flying.captains.fast,OpenStreetMap,,,,
15.2778082,-4.3218942,2015-11-17T09:43:57.838Z,a174c29d09e84f3c87779161402c3182,http://www.openstreetmap.org/node/3156036100,Médecins de nuit,clinic,35.29%,2,openstreetmap¶n3156036100,juicy.thunder.rescue,OpenStreetMap,,,,
29.53248911,3.71481309,2016-04-06T10:05:35.841Z,90f81c48277b4e17aff9755016b508f7,https://www.msf.org/,Nagero,,35.29%,2,Médecins Sans Frontières¶2053,doubters.pacemaker.dispensable,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.472483,1.431893,2016-04-06T10:05:35.841Z,5d8d821db5354b50a59f8ff180cd9f47,https://www.msf.org/,Nana,,35.29%,2,Médecins Sans Frontières¶2011,compost.ferrets.carefree,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
28.37718936,3.850008063,2016-04-06T10:05:35.841Z,ae12f4d34b894ce6b40544f6c1a96e25,https://www.msf.org/,Nango,,35.29%,2,Médecins Sans Frontières¶2057,contorts.bundling.grapefruits,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
28.63463147,3.320462119,2016-04-06T10:05:35.841Z,63ad603bb9f344d2a5c6b3a7affa03f7,https://www.msf.org/,Ndedu,,35.29%,2,Médecins Sans Frontières¶2046,footnote.vinegar.hamsters,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference health center,,
15.2565931,-4.3328761,2015-11-17T09:43:57.838Z,c02a67d7865f4ffe9aaf8a015e1ac8e1,http://www.openstreetmap.org/node/1424410520,Ngaliema Center,hospital,35.29%,2,openstreetmap¶n1424410520,luring.tarred.rollover,OpenStreetMap,,,,
26.84999988,-7.233333015,2016-04-06T10:05:35.841Z,4d828798f9e8492eaf95a97ff32b09ed,https://www.msf.org/,Ngongwe,,35.29%,2,Médecins Sans Frontières¶2077,reformation.caresses.hayrides,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
25.9687778,-9.1068056,2015-11-17T09:43:57.838Z,940070e9d6de4ad0b9e580543e1d67cc,http://www.openstreetmap.org/node/3671739683,Ngoyalulu,clinic,35.29%,2,openstreetmap¶n3671739683,retrain.purposeless.slithery,OpenStreetMap,,,,
27.60343051,1.403788369,2016-04-06T10:05:35.841Z,c0aea96284504e3baaba1e6d6ba5fcc5,https://www.msf.org/,Nia-Nia,,35.29%,2,Médecins Sans Frontières¶1933,guaranteed.creatures.possible,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,reference general hospital,,
30.253466,1.322228,2016-04-06T10:05:35.841Z,b66866b5f4b345e9873e0977975f699a,https://www.msf.org/,Nombe,,35.29%,2,Médecins Sans Frontières¶1992,takeaways.temptations.trophies,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.687111,3.002976,2016-04-06T10:05:35.841Z,4a466be90a0742a4aa12081e6b03f3bf,https://www.msf.org/,Nono,,35.29%,2,Médecins Sans Frontières¶1910,competed.rainwater.pullover,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
15.485523,-4.3851565,2015-11-17T09:43:57.838Z,6b7f3aae827b4987aea954c1f1fefac5,http://www.openstreetmap.org/node/798417815,Notre Dame du Jardin,hospital,35.29%,2,openstreetmap¶n798417815,flippers.miracles.switched,OpenStreetMap,,,,
29.0630789,-2.2412145,2015-11-17T09:43:57.838Z,63e0cd79b0734c2da90c685c68ba439d,http://www.openstreetmap.org/node/1023773762,Nyakalengwa,clinic,35.29%,2,openstreetmap¶n1023773762,intentioned.awesome.ratify,OpenStreetMap,,,,
30.520312,1.526531,2016-04-06T10:05:35.841Z,2cab64bc51e7442fbad8bcab3263348c,https://www.msf.org/,Nyamamba,,35.29%,2,Médecins Sans Frontières¶1996,firefighters.variation.quintupled,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.38092,1.329314,2016-04-06T10:05:35.841Z,c2b0392b11de4017b57d422bc2cf6487,https://www.msf.org/,Nyamavi,,35.29%,2,Médecins Sans Frontières¶1975,raising.distrusting.believing,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.455277,1.424141,2016-04-06T10:05:35.841Z,6e8414c7dba744f9a2310f31071b47b9,https://www.msf.org/,Nyamusasi,,35.29%,2,Médecins Sans Frontières¶1995,chastely.salvaged.echoed,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.0339933,1.4351165,2015-11-17T09:43:57.838Z,9020a35bd6ae456c9fd0513a037b58ea,http://www.openstreetmap.org/node/2678619342,Nyankunde,hospital,35.29%,2,openstreetmap¶n2678619342,regarded.animating.partiality,OpenStreetMap,,,,
27.4638746,-11.7141851,2015-11-17T09:43:57.838Z,e5ede32844604abea737535e65584165,http://www.openstreetmap.org/node/2851030524,ORT Foyer,hospital,35.29%,2,openstreetmap¶n2851030524,myself.hint.retrieves,OpenStreetMap,,,,
25.53236,-3.02553,2016-04-06T10:05:35.841Z,17d78d0309ca459391706400e9a872a2,https://www.msf.org/,Olangati,,35.29%,2,Médecins Sans Frontières¶2042,petal.reasoned.snapper,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.12846672,1.329365651,2016-04-06T10:05:35.841Z,a61f5bc6605a487d9818ec66aaf73e99,https://www.msf.org/,Olongba,,35.29%,2,Médecins Sans Frontières¶1987,stumbled.uncanny.obtrusive,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.52403,3.00084,2016-04-06T10:05:35.841Z,a3731c4469eb4eba9664d7655cafd857,https://www.msf.org/,Ombatale,,35.29%,2,Médecins Sans Frontières¶1956,pamphlet.hesitating.scorched,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.6317,3.103716667,2016-04-06T10:05:35.841Z,869c605233ba4440a8a8386aed84dd89,https://www.msf.org/,Omundatsi,,35.29%,2,Médecins Sans Frontières¶1957,drips.timeframe.misbehaves,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
30.74683333,3.0102,2016-04-06T10:05:35.841Z,2ab463c5d1c04673bf623cf2918c1b33,https://www.msf.org/,Ovua,,35.29%,2,Médecins Sans Frontières¶1958,impositions.powerfully.happily,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
27.00854,-7.382982,2016-04-06T10:05:35.841Z,ca8caf2f4b9a4065a1bfc9905eae956c,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2184,potholes.excellency.stroll,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.937093,-7.361597,2016-04-06T10:05:35.841Z,2945c5034e294c47a8e03964a837a09e,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2222,stinging.unwashed.teardrop,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.937096,-7.361583,2016-04-06T10:05:35.841Z,3509837f3d0648d2ac8fdf98ca478267,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2223,stinging.unwashed.teardrop,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.378665,-7.293622,2016-04-06T10:05:35.841Z,7c51920e55754f64b83d958b3865a319,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2180,grazer.constructing.stinging,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.011929,-7.378778,2016-04-06T10:05:35.841Z,95f7edd6a1004ba792014c21e4202e76,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2187,incentive.congregated.imagery,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.376842,-7.288966,2016-04-06T10:05:35.841Z,aa5d0469f47d41c491586722d29833e1,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2166,trophies.decided.highlander,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.930195,-7.428347,2016-04-06T10:05:35.841Z,782cd618c7e345d19873b48815560ba6,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2226,latte.assembling.ogle,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.3786,-7.293255,2016-04-06T10:05:35.841Z,745a1f87323f42afa70181cb7a6ac350,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2162,volleyballs.mashup.lettered,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.846615,-7.496714,2016-04-06T10:05:35.841Z,6590b9b0284c4a5989516eabb6ccf6a4,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2211,martyr.polluted.mannered,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.846599,-7.49681,2016-04-06T10:05:35.841Z,b85aa23c95f84bd1a60e3fc098b61b1b,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2210,multiplies.defensible.reissues,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.008531,-7.382986,2016-04-06T10:05:35.841Z,99936c78a02440e48cb59cf5831d851f,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2185,veggie.resolutions.stomping,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.923717,-7.447418,2016-04-06T10:05:35.841Z,c0f02e612b18439587b72240d5b7ed84,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2194,noisemakers.sandboxes.eradicate,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.925053,-7.443372,2016-04-06T10:05:35.841Z,544035b6765845e2b7f5fc83dc504415,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2192,states.porches.cloudlike,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.846616,-7.496825,2016-04-06T10:05:35.841Z,ef8750d361f9464dab1dc65fa88fb2d1,https://www.msf.org/,PS,,35.29%,2,Médecins Sans Frontières¶2209,averaging.shutdown.therapists,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.143736,-7.661878,2016-04-06T10:05:35.841Z,b493c73fab4346b7a5f2983e21e5b019,https://www.msf.org/,PS Bowe 1,,35.29%,2,Médecins Sans Frontières¶2122,drenched.joking.subversives,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.151677,-7.686214,2016-04-06T10:05:35.841Z,c56fe4324ba1435f99faaaa86f486dc5,https://www.msf.org/,PS Bowe 2,,35.29%,2,Médecins Sans Frontières¶2123,gossip.inflicted.nightlife,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.459,-7.093793,2016-04-06T10:05:35.841Z,851664c69419417ba0d327b73d6d0551,https://www.msf.org/,PS Coombe,,35.29%,2,Médecins Sans Frontières¶2160,croaks.penicillin.dream,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.858702,-7.466406,2016-04-06T10:05:35.841Z,8030b844ec8845298da5c43c9d185442,https://www.msf.org/,PS Kakolele,,35.29%,2,Médecins Sans Frontières¶2202,hide.hatch.latent,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.016701,-7.377783,2016-04-06T10:05:35.841Z,e66d34e8182e4a96bdd46ccf15b3d332,https://www.msf.org/,PS Kakonde,,35.29%,2,Médecins Sans Frontières¶2178,detect.smoothness.bangers,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.954484,-7.332973,2016-04-06T10:05:35.841Z,2fd715d04a644f71a53b2b5cd0e4f66b,https://www.msf.org/,PS Kakonde,,35.29%,2,Médecins Sans Frontières¶2220,sauna.maternally.cupboards,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.587386,-11.823434,2016-04-06T10:05:35.841Z,63909f7fbd164eef8a96f602cce535e6,https://www.msf.org/,PS Kamakanga,,35.29%,2,Médecins Sans Frontières¶2238,suppress.rebranding.caramel,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.455319,-7.202101,2016-04-06T10:05:35.841Z,604e3d36d1244883ac0de0db824b0d30,https://www.msf.org/,PS Kameshi,,35.29%,2,Médecins Sans Frontières¶2168,opportunities.bowties.chickpeas,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.937087,-7.361605,2016-04-06T10:05:35.841Z,4463f77d6ae54157a6726603030f3186,https://www.msf.org/,PS Kamina Lenge,,35.29%,2,Médecins Sans Frontières¶2221,stinging.unwashed.teardrop,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.456569,-7.293757,2016-04-06T10:05:35.841Z,17844936d08846e0a1437337e0a135c2,https://www.msf.org/,PS Kanteba,,35.29%,2,Médecins Sans Frontières¶2133,unsigned.terribly.officer,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.484247,-7.038365,2016-04-06T10:05:35.841Z,ba4727cba7024f568fa3f0d5c83d6953,https://www.msf.org/,PS Kaoyo,,35.29%,2,Médecins Sans Frontières¶2159,gearshift.sags.ascend,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.32008,-7.194715,2016-04-06T10:05:35.841Z,4de1683d4d174f419b60d72a0b18c8e1,https://www.msf.org/,PS Kaseha,,35.29%,2,Médecins Sans Frontières¶2165,bandits.outtakes.entryway,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.104337,-7.58477,2016-04-06T10:05:35.841Z,1b1f1c268f0848fa8794defde0431e8e,https://www.msf.org/,PS Katamba Kaboko,,35.29%,2,Médecins Sans Frontières¶2128,truffles.deductible.blessings,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.10731,-7.588394,2016-04-06T10:05:35.841Z,1f6049ffcf1840328b90ec4b9636caa4,https://www.msf.org/,PS Katamba Kaboko,,35.29%,2,Médecins Sans Frontières¶2121,studio.excesses.captivated,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.945589,-7.499386,2016-04-06T10:05:35.841Z,2e31821b121f4a8096f228ee5a53376b,https://www.msf.org/,PS Katamba Kazadji,,35.29%,2,Médecins Sans Frontières¶2138,misaligned.summers.cuddle,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
26.963295,-7.289944,2016-04-06T10:05:35.841Z,25832069012d43f49ec97eaa7dc98439,https://www.msf.org/,PS Kavungu,,35.29%,2,Médecins Sans Frontières¶2228,routine.doff.trowel,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
27.006242,-7.287149,2016-04-06T10:05:35.841Z,29fcb866a1524a2db3f3c117a73414a9,https://www.msf.org/,PS Kipimo,,35.29%,2,Médecins Sans Frontières¶2215,eatery.caged.unionists,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health post,,
