Origin,Destination,Travel_Time
OTOTO,POE_Bujerere,87403
OTOTO,POE_Bunagana,75841
OTOTO,POE_Busengo,84421
OTOTO,POE_Goli,77579
OTOTO,POE_Goma,73280
OTOTO,POE_Ishasha,81883
OTOTO,POE_Kasindi,72933
OTOTO,POE_Kijoro,89206
OTOTO,POE_Kiyonga,87507
OTOTO,POE_Kyesero,88746
OTOTO,POE_Lushoze,67373
OTOTO,POE_Muhungu,68671
OTOTO,POE_Nabiapai,86426
OTOTO,POE_Onder,80802
OTOTO,POE_Parombo,90067
OTOTO,POE_Vura,85786
PANDA,POE_Adumi,123671
PANDA,POE_Bango,125571
PANDA,POE_Bugarama,72716
PANDA,POE_Buhumba,82807
PANDA,POE_Bujerere,114153
PANDA,POE_Bunagana,85792
PANDA,POE_Busengo,94372
PANDA,POE_Goli,112698
PANDA,POE_Goma,83231
PANDA,POE_Ishasha,91834
PANDA,POE_Kasindi,100237
PANDA,POE_Kijoro,124325
PANDA,POE_Kiyonga,122626
PANDA,POE_Kyesero,98697
PANDA,POE_Lushoze,74058
PANDA,POE_Muhungu,75356
PANDA,POE_Nabiapai,139406
PANDA,POE_Onder,115921
PANDA,POE_Parombo,125186
PANDA,POE_Vura,120905
PANGI,POE_Adumi,75742
PANGI,POE_Bango,77643
PANGI,POE_Bugarama,28415
PANGI,POE_Buhumba,34878
PANGI,POE_Bujerere,66225
PANGI,POE_Bunagana,37864
PANGI,POE_Busengo,46444
PANGI,POE_Goli,64769
PANGI,POE_Goma,35302
PANGI,POE_Ishasha,43905
PANGI,POE_Kasindi,52309
PANGI,POE_Kijoro,76397
PANGI,POE_Kiyonga,74697
PANGI,POE_Kyesero,50768
PANGI,POE_Lushoze,26736
PANGI,POE_Muhungu,28034
PANGI,POE_Nabiapai,82973
PANGI,POE_Onder,67992
PANGI,POE_Parombo,77257
PANGI,POE_Vura,72976
PANIA MUTOMBO,POE_Adumi,102837
PANIA MUTOMBO,POE_Bango,104737
PANIA MUTOMBO,POE_Bugarama,55510
PANIA MUTOMBO,POE_Buhumba,61973
PANIA MUTOMBO,POE_Bujerere,93319
PANIA MUTOMBO,POE_Bunagana,64958
PANIA MUTOMBO,POE_Busengo,73538
PANIA MUTOMBO,POE_Goli,91863
PANIA MUTOMBO,POE_Goma,62397
PANIA MUTOMBO,POE_Ishasha,71000
PANIA MUTOMBO,POE_Kasindi,79403
PANIA MUTOMBO,POE_Kijoro,103491
PANIA MUTOMBO,POE_Kiyonga,101792
PANIA MUTOMBO,POE_Kyesero,77863
PANIA MUTOMBO,POE_Lushoze,53830
PANIA MUTOMBO,POE_Muhungu,55128
PANIA MUTOMBO,POE_Nabiapai,108798
PANIA MUTOMBO,POE_Onder,95087
PANIA MUTOMBO,POE_Parombo,104351
PANIA MUTOMBO,POE_Vura,100070
PANZI,POE_Adumi,185544
PANZI,POE_Bango,185033
PANZI,POE_Bugarama,138217
PANZI,POE_Buhumba,144680
PANZI,POE_Bujerere,176026
PANZI,POE_Bunagana,147665
PANZI,POE_Busengo,156245
PANZI,POE_Goli,174570
PANZI,POE_Goma,145104
PANZI,POE_Ishasha,153707
PANZI,POE_Kasindi,162110
PANZI,POE_Kijoro,186198
PANZI,POE_Kiyonga,184499
PANZI,POE_Kyesero,160570
PANZI,POE_Lushoze,136538
PANZI,POE_Muhungu,137835
PANZI,POE_Nabiapai,187185
PANZI,POE_Onder,177794
PANZI,POE_Parombo,187059
PANZI,POE_Vura,182778
PAWA,POE_Adumi,40940
PAWA,POE_Bango,26390
PAWA,POE_Bugarama,49956
PAWA,POE_Buhumba,38764
PAWA,POE_Bujerere,43389
PAWA,POE_Bunagana,38015
PAWA,POE_Busengo,45967
PAWA,POE_Goli,33565
PAWA,POE_Goma,41929
PAWA,POE_Ishasha,39746
PAWA,POE_Kasindi,28920
PAWA,POE_Kijoro,41594
PAWA,POE_Kiyonga,43493
PAWA,POE_Kyesero,46609
PAWA,POE_Lushoze,48277
PAWA,POE_Muhungu,49574
PAWA,POE_Nabiapai,28543
PAWA,POE_Onder,34091
PAWA,POE_Parombo,46053
PAWA,POE_Vura,37831
PAY KONGILA,POE_Adumi,136530
PAY KONGILA,POE_Bango,136019
PAY KONGILA,POE_Bugarama,89203
PAY KONGILA,POE_Buhumba,95666
PAY KONGILA,POE_Bujerere,127012
PAY KONGILA,POE_Bunagana,98652
PAY KONGILA,POE_Busengo,107231
PAY KONGILA,POE_Goli,125557
PAY KONGILA,POE_Goma,96090
PAY KONGILA,POE_Ishasha,104693
PAY KONGILA,POE_Kasindi,113097
PAY KONGILA,POE_Kijoro,137184
PAY KONGILA,POE_Kiyonga,135485
PAY KONGILA,POE_Kyesero,111556
PAY KONGILA,POE_Lushoze,87524
PAY KONGILA,POE_Muhungu,88822
PAY KONGILA,POE_Nabiapai,138172
PAY KONGILA,POE_Onder,128780
PAY KONGILA,POE_Parombo,138045
PAY KONGILA,POE_Vura,133764
PENDJUA,POE_Adumi,114951
PENDJUA,POE_Bango,110673
PENDJUA,POE_Bugarama,95451
PENDJUA,POE_Buhumba,99255
PENDJUA,POE_Bujerere,113802
PENDJUA,POE_Bunagana,102240
PENDJUA,POE_Busengo,110820
PENDJUA,POE_Goli,103978
PENDJUA,POE_Goma,99679
PENDJUA,POE_Ishasha,108282
PENDJUA,POE_Kasindi,99332
PENDJUA,POE_Kijoro,115605
PENDJUA,POE_Kiyonga,113906
PENDJUA,POE_Kyesero,115145
PENDJUA,POE_Lushoze,93772
PENDJUA,POE_Muhungu,95070
PENDJUA,POE_Nabiapai,112825
PENDJUA,POE_Onder,107201
PENDJUA,POE_Parombo,116466
PENDJUA,POE_Vura,112185
PIMU,POE_Adumi,91774
PIMU,POE_Bango,77115
PIMU,POE_Bugarama,81077
PIMU,POE_Buhumba,84881
PIMU,POE_Bujerere,99428
PIMU,POE_Bunagana,87866
PIMU,POE_Busengo,96446
PIMU,POE_Goli,86775
PIMU,POE_Goma,85305
PIMU,POE_Ishasha,93907
PIMU,POE_Kasindi,84958
PIMU,POE_Kijoro,92428
PIMU,POE_Kiyonga,96703
PIMU,POE_Kyesero,100771
PIMU,POE_Lushoze,79398
PIMU,POE_Muhungu,80696
PIMU,POE_Nabiapai,78513
PIMU,POE_Onder,84926
PIMU,POE_Parombo,99263
PIMU,POE_Vura,88666
PINGA,POE_Adumi,42733
PINGA,POE_Bango,44633
PINGA,POE_Bugarama,25363
PINGA,POE_Buhumba,15196
PINGA,POE_Bujerere,33769
PINGA,POE_Bunagana,14447
PINGA,POE_Busengo,22399
PINGA,POE_Goli,31760
PINGA,POE_Goma,18361
PINGA,POE_Ishasha,16177
PINGA,POE_Kasindi,19299
PINGA,POE_Kijoro,43387
PINGA,POE_Kiyonga,41688
PINGA,POE_Kyesero,23040
PINGA,POE_Lushoze,23683
PINGA,POE_Muhungu,24981
PINGA,POE_Nabiapai,58468
PINGA,POE_Onder,34983
PINGA,POE_Parombo,44248
PINGA,POE_Vura,39967
POKO,POE_Adumi,41853
POKO,POE_Bango,27194
POKO,POE_Bugarama,57651
POKO,POE_Buhumba,46460
POKO,POE_Bujerere,51085
POKO,POE_Bunagana,45711
POKO,POE_Busengo,53663
POKO,POE_Goli,36854
POKO,POE_Goma,49625
POKO,POE_Ishasha,47441
POKO,POE_Kasindi,36615
POKO,POE_Kijoro,42507
POKO,POE_Kiyonga,46783
POKO,POE_Kyesero,54304
POKO,POE_Lushoze,55972
POKO,POE_Muhungu,57270
POKO,POE_Nabiapai,29347
POKO,POE_Onder,35005
POKO,POE_Parombo,49342
POKO,POE_Vura,38745
POLICE,POE_Adumi,153919
POLICE,POE_Bango,153408
POLICE,POE_Bugarama,106592
POLICE,POE_Buhumba,113055
POLICE,POE_Bujerere,144401
POLICE,POE_Bunagana,116040
POLICE,POE_Busengo,124620
POLICE,POE_Goli,142946
POLICE,POE_Goma,113479
POLICE,POE_Ishasha,122082
POLICE,POE_Kasindi,130485
POLICE,POE_Kijoro,154573
POLICE,POE_Kiyonga,152874
POLICE,POE_Kyesero,128945
POLICE,POE_Lushoze,104913
POLICE,POE_Muhungu,106211
POLICE,POE_Nabiapai,155560
POLICE,POE_Onder,146169
POLICE,POE_Parombo,155434
POLICE,POE_Vura,151153
POPOKABAKA,POE_Adumi,153199
POPOKABAKA,POE_Bango,152688
POPOKABAKA,POE_Bugarama,105872
POPOKABAKA,POE_Buhumba,112335
POPOKABAKA,POE_Bujerere,143681
POPOKABAKA,POE_Bunagana,115320
POPOKABAKA,POE_Busengo,123900
POPOKABAKA,POE_Goli,142226
POPOKABAKA,POE_Goma,112759
POPOKABAKA,POE_Ishasha,121362
POPOKABAKA,POE_Kasindi,129765
POPOKABAKA,POE_Kijoro,153853
POPOKABAKA,POE_Kiyonga,152154
POPOKABAKA,POE_Kyesero,128225
POPOKABAKA,POE_Lushoze,104193
POPOKABAKA,POE_Muhungu,105491
POPOKABAKA,POE_Nabiapai,154840
POPOKABAKA,POE_Onder,145449
POPOKABAKA,POE_Parombo,154714
POPOKABAKA,POE_Vura,150433
PUNIA,POE_Adumi,75407
PUNIA,POE_Bango,77307
PUNIA,POE_Bugarama,30739
PUNIA,POE_Buhumba,34543
PUNIA,POE_Bujerere,65889
PUNIA,POE_Bunagana,37528
PUNIA,POE_Busengo,46108
PUNIA,POE_Goli,64434
PUNIA,POE_Goma,34967
PUNIA,POE_Ishasha,43570
PUNIA,POE_Kasindi,51973
PUNIA,POE_Kijoro,76061
PUNIA,POE_Kiyonga,74362
PUNIA,POE_Kyesero,50433
PUNIA,POE_Lushoze,29060
PUNIA,POE_Muhungu,30358
PUNIA,POE_Nabiapai,80880
PUNIA,POE_Onder,67657
PUNIA,POE_Parombo,76922
PUNIA,POE_Vura,72641
PWETO,POE_Adumi,106544
PWETO,POE_Bango,108444
PWETO,POE_Bugarama,55588
PWETO,POE_Buhumba,65680
PWETO,POE_Bujerere,97026
PWETO,POE_Bunagana,68665
PWETO,POE_Busengo,77245
PWETO,POE_Goli,95570
PWETO,POE_Goma,66104
PWETO,POE_Ishasha,74707
PWETO,POE_Kasindi,83110
PWETO,POE_Kijoro,107198
PWETO,POE_Kiyonga,105499
PWETO,POE_Kyesero,81570
PWETO,POE_Lushoze,56931
PWETO,POE_Muhungu,58229
PWETO,POE_Nabiapai,122279
PWETO,POE_Onder,98794
PWETO,POE_Parombo,108059
PWETO,POE_Vura,103777
RETHY,POE_Adumi,14577
RETHY,POE_Bango,25389
RETHY,POE_Bugarama,41476
RETHY,POE_Buhumba,30284
RETHY,POE_Bujerere,31698
RETHY,POE_Bunagana,29535
RETHY,POE_Busengo,37487
RETHY,POE_Goli,3604
RETHY,POE_Goma,33450
RETHY,POE_Ishasha,31266
RETHY,POE_Kasindi,20043
RETHY,POE_Kijoro,15231
RETHY,POE_Kiyonga,13532
RETHY,POE_Kyesero,38129
RETHY,POE_Lushoze,39797
RETHY,POE_Muhungu,41095
RETHY,POE_Nabiapai,39224
RETHY,POE_Onder,7203
RETHY,POE_Parombo,16092
RETHY,POE_Vura,11811
RIMBA,POE_Adumi,14919
RIMBA,POE_Bango,24976
RIMBA,POE_Bugarama,41063
RIMBA,POE_Buhumba,29871
RIMBA,POE_Bujerere,31285
RIMBA,POE_Bunagana,29122
RIMBA,POE_Busengo,37074
RIMBA,POE_Goli,3946
RIMBA,POE_Goma,33037
RIMBA,POE_Ishasha,30853
RIMBA,POE_Kasindi,19630
RIMBA,POE_Kijoro,15573
RIMBA,POE_Kiyonga,13874
RIMBA,POE_Kyesero,37716
RIMBA,POE_Lushoze,39384
RIMBA,POE_Muhungu,40682
RIMBA,POE_Nabiapai,38811
RIMBA,POE_Onder,7169
RIMBA,POE_Parombo,16434
RIMBA,POE_Vura,12153
RUNGU,POE_Adumi,34988
RUNGU,POE_Bango,19100
RUNGU,POE_Bugarama,53409
RUNGU,POE_Buhumba,42218
RUNGU,POE_Bujerere,46843
RUNGU,POE_Bunagana,41469
RUNGU,POE_Busengo,49421
RUNGU,POE_Goli,29989
RUNGU,POE_Goma,45383
RUNGU,POE_Ishasha,43199
RUNGU,POE_Kasindi,32373
RUNGU,POE_Kijoro,35642
RUNGU,POE_Kiyonga,39917
RUNGU,POE_Kyesero,50062
RUNGU,POE_Lushoze,51730
RUNGU,POE_Muhungu,53028
RUNGU,POE_Nabiapai,21253
RUNGU,POE_Onder,28140
RUNGU,POE_Parombo,42477
RUNGU,POE_Vura,31880
RUTSHURU,POE_Adumi,39005
RUTSHURU,POE_Bango,40905
RUTSHURU,POE_Bugarama,13051
RUTSHURU,POE_Buhumba,1859
RUTSHURU,POE_Bujerere,29487
RUTSHURU,POE_Bunagana,1126
RUTSHURU,POE_Busengo,9706
RUTSHURU,POE_Goli,28031
RUTSHURU,POE_Goma,5024
RUTSHURU,POE_Ishasha,7168
RUTSHURU,POE_Kasindi,15571
RUTSHURU,POE_Kijoro,39659
RUTSHURU,POE_Kiyonga,37960
RUTSHURU,POE_Kyesero,14031
RUTSHURU,POE_Lushoze,11372
RUTSHURU,POE_Muhungu,12669
RUTSHURU,POE_Nabiapai,54740
RUTSHURU,POE_Onder,31255
RUTSHURU,POE_Parombo,40520
RUTSHURU,POE_Vura,36239
RUZIZI,POE_Adumi,55842
RUZIZI,POE_Bango,57742
RUZIZI,POE_Bugarama,4886
RUZIZI,POE_Buhumba,14978
RUZIZI,POE_Bujerere,46324
RUZIZI,POE_Bunagana,17963
RUZIZI,POE_Busengo,26543
RUZIZI,POE_Goli,44869
RUZIZI,POE_Goma,15402
RUZIZI,POE_Ishasha,24005
RUZIZI,POE_Kasindi,32408
RUZIZI,POE_Kijoro,56496
RUZIZI,POE_Kiyonga,54797
RUZIZI,POE_Kyesero,30868
RUZIZI,POE_Lushoze,6229
RUZIZI,POE_Muhungu,7527
RUZIZI,POE_Nabiapai,71577
RUZIZI,POE_Onder,48092
RUZIZI,POE_Parombo,57357
RUZIZI,POE_Vura,53076
RWAMPARA,POE_Adumi,20736
RWAMPARA,POE_Bango,22297
RWAMPARA,POE_Bugarama,37174
RWAMPARA,POE_Buhumba,25982
RWAMPARA,POE_Bujerere,27396
RWAMPARA,POE_Bunagana,25233
RWAMPARA,POE_Busengo,33185
RWAMPARA,POE_Goli,9762
RWAMPARA,POE_Goma,29148
RWAMPARA,POE_Ishasha,26964
RWAMPARA,POE_Kasindi,15741
RWAMPARA,POE_Kijoro,21390
RWAMPARA,POE_Kiyonga,19691
RWAMPARA,POE_Kyesero,33827
RWAMPARA,POE_Lushoze,35495
RWAMPARA,POE_Muhungu,36793
RWAMPARA,POE_Nabiapai,36132
RWAMPARA,POE_Onder,12986
RWAMPARA,POE_Parombo,22250
RWAMPARA,POE_Vura,17969
RWANGUBA,POE_Adumi,39542
RWANGUBA,POE_Bango,41442
RWANGUBA,POE_Bugarama,13604
RWANGUBA,POE_Buhumba,2412
RWANGUBA,POE_Bujerere,30024
RWANGUBA,POE_Bunagana,573
RWANGUBA,POE_Busengo,10243
RWANGUBA,POE_Goli,28568
RWANGUBA,POE_Goma,5578
RWANGUBA,POE_Ishasha,7705
RWANGUBA,POE_Kasindi,16108
RWANGUBA,POE_Kijoro,40196
RWANGUBA,POE_Kiyonga,38497
RWANGUBA,POE_Kyesero,14568
RWANGUBA,POE_Lushoze,11925
RWANGUBA,POE_Muhungu,13223
RWANGUBA,POE_Nabiapai,55277
RWANGUBA,POE_Onder,31792
RWANGUBA,POE_Parombo,41057
RWANGUBA,POE_Vura,36776
RWASHI,POE_Adumi,114812
RWASHI,POE_Bango,116712
RWASHI,POE_Bugarama,63856
RWASHI,POE_Buhumba,73947
RWASHI,POE_Bujerere,105294
RWASHI,POE_Bunagana,76933
RWASHI,POE_Busengo,85513
RWASHI,POE_Goli,103838
RWASHI,POE_Goma,74372
RWASHI,POE_Ishasha,82974
RWASHI,POE_Kasindi,91378
RWASHI,POE_Kijoro,115466
RWASHI,POE_Kiyonga,113766
RWASHI,POE_Kyesero,89837
RWASHI,POE_Lushoze,65198
RWASHI,POE_Muhungu,66496
RWASHI,POE_Nabiapai,130547
RWASHI,POE_Onder,107062
RWASHI,POE_Parombo,116326
RWASHI,POE_Vura,112045
SAKANIA,POE_Adumi,134649
SAKANIA,POE_Bango,136549
SAKANIA,POE_Bugarama,83693
SAKANIA,POE_Buhumba,93785
SAKANIA,POE_Bujerere,125131
SAKANIA,POE_Bunagana,96770
SAKANIA,POE_Busengo,105350
SAKANIA,POE_Goli,123675
SAKANIA,POE_Goma,94209
SAKANIA,POE_Ishasha,102811
SAKANIA,POE_Kasindi,111215
SAKANIA,POE_Kijoro,135303
SAKANIA,POE_Kiyonga,133603
SAKANIA,POE_Kyesero,109675
SAKANIA,POE_Lushoze,85035
SAKANIA,POE_Muhungu,86333
SAKANIA,POE_Nabiapai,150384
SAKANIA,POE_Onder,126899
SAKANIA,POE_Parombo,136163
SAKANIA,POE_Vura,131882
SALAMABILA,POE_Adumi,67097
SALAMABILA,POE_Bango,68997
SALAMABILA,POE_Bugarama,19770
SALAMABILA,POE_Buhumba,26233
SALAMABILA,POE_Bujerere,57579
SALAMABILA,POE_Bunagana,29219
SALAMABILA,POE_Busengo,37798
SALAMABILA,POE_Goli,56124
SALAMABILA,POE_Goma,26657
SALAMABILA,POE_Ishasha,35260
SALAMABILA,POE_Kasindi,43664
SALAMABILA,POE_Kijoro,67751
SALAMABILA,POE_Kiyonga,66052
SALAMABILA,POE_Kyesero,42123
SALAMABILA,POE_Lushoze,18091
SALAMABILA,POE_Muhungu,19389
SALAMABILA,POE_Nabiapai,82832
SALAMABILA,POE_Onder,59347
SALAMABILA,POE_Parombo,68612
SALAMABILA,POE_Vura,64331
SAMBA,POE_Adumi,72135
SAMBA,POE_Bango,74035
SAMBA,POE_Bugarama,24808
SAMBA,POE_Buhumba,31271
SAMBA,POE_Bujerere,62617
SAMBA,POE_Bunagana,34256
SAMBA,POE_Busengo,42836
SAMBA,POE_Goli,61161
SAMBA,POE_Goma,31695
SAMBA,POE_Ishasha,40298
SAMBA,POE_Kasindi,48701
SAMBA,POE_Kijoro,72789
SAMBA,POE_Kiyonga,71090
SAMBA,POE_Kyesero,47161
SAMBA,POE_Lushoze,23129
SAMBA,POE_Muhungu,24426
SAMBA,POE_Nabiapai,87394
SAMBA,POE_Onder,64385
SAMBA,POE_Parombo,73650
SAMBA,POE_Vura,69368
SANDOA,POE_Adumi,134126
SANDOA,POE_Bango,136026
SANDOA,POE_Bugarama,86799
SANDOA,POE_Buhumba,93262
SANDOA,POE_Bujerere,124608
SANDOA,POE_Bunagana,96247
SANDOA,POE_Busengo,104827
SANDOA,POE_Goli,123152
SANDOA,POE_Goma,93686
SANDOA,POE_Ishasha,102289
SANDOA,POE_Kasindi,110692
SANDOA,POE_Kijoro,134780
SANDOA,POE_Kiyonga,133081
SANDOA,POE_Kyesero,109152
SANDOA,POE_Lushoze,85120
SANDOA,POE_Muhungu,86417
SANDOA,POE_Nabiapai,141816
SANDOA,POE_Onder,126376
SANDOA,POE_Parombo,135641
SANDOA,POE_Vura,131359
SEKEBANZA,POE_Adumi,181615
SEKEBANZA,POE_Bango,181104
SEKEBANZA,POE_Bugarama,134288
SEKEBANZA,POE_Buhumba,140751
SEKEBANZA,POE_Bujerere,172097
SEKEBANZA,POE_Bunagana,143736
SEKEBANZA,POE_Busengo,152316
SEKEBANZA,POE_Goli,170642
SEKEBANZA,POE_Goma,141175
SEKEBANZA,POE_Ishasha,149778
SEKEBANZA,POE_Kasindi,158181
SEKEBANZA,POE_Kijoro,182269
SEKEBANZA,POE_Kiyonga,180570
SEKEBANZA,POE_Kyesero,156641
SEKEBANZA,POE_Lushoze,132609
SEKEBANZA,POE_Muhungu,133907
SEKEBANZA,POE_Nabiapai,183256
SEKEBANZA,POE_Onder,173865
SEKEBANZA,POE_Parombo,183130
SEKEBANZA,POE_Vura,178849
SELEMBAO,POE_Adumi,154383
SELEMBAO,POE_Bango,153872
SELEMBAO,POE_Bugarama,107056
SELEMBAO,POE_Buhumba,113519
SELEMBAO,POE_Bujerere,144865
SELEMBAO,POE_Bunagana,116505
SELEMBAO,POE_Busengo,125085
SELEMBAO,POE_Goli,143410
SELEMBAO,POE_Goma,113943
SELEMBAO,POE_Ishasha,122546
SELEMBAO,POE_Kasindi,130950
SELEMBAO,POE_Kijoro,155038
SELEMBAO,POE_Kiyonga,153338
SELEMBAO,POE_Kyesero,129409
SELEMBAO,POE_Lushoze,105377
SELEMBAO,POE_Muhungu,106675
SELEMBAO,POE_Nabiapai,156025
SELEMBAO,POE_Onder,146633
SELEMBAO,POE_Parombo,155898
SELEMBAO,POE_Vura,151617
SHABUNDA CENTRE,POE_Adumi,70164
SHABUNDA CENTRE,POE_Bango,72064
SHABUNDA CENTRE,POE_Bugarama,22837
SHABUNDA CENTRE,POE_Buhumba,29300
SHABUNDA CENTRE,POE_Bujerere,60646
SHABUNDA CENTRE,POE_Bunagana,32285
SHABUNDA CENTRE,POE_Busengo,40865
SHABUNDA CENTRE,POE_Goli,59190
SHABUNDA CENTRE,POE_Goma,29724
SHABUNDA CENTRE,POE_Ishasha,38327
SHABUNDA CENTRE,POE_Kasindi,46730
SHABUNDA CENTRE,POE_Kijoro,70818
SHABUNDA CENTRE,POE_Kiyonga,69119
SHABUNDA CENTRE,POE_Kyesero,45190
SHABUNDA CENTRE,POE_Lushoze,21158
SHABUNDA CENTRE,POE_Muhungu,22455
SHABUNDA CENTRE,POE_Nabiapai,85621
SHABUNDA CENTRE,POE_Onder,62414
SHABUNDA CENTRE,POE_Parombo,71679
SHABUNDA CENTRE,POE_Vura,67397
SIA,POE_Adumi,147993
SIA,POE_Bango,143967
SIA,POE_Bugarama,100666
SIA,POE_Buhumba,107129
SIA,POE_Bujerere,138475
SIA,POE_Bunagana,110114
SIA,POE_Busengo,118694
SIA,POE_Goli,137019
SIA,POE_Goma,107553
SIA,POE_Ishasha,116156
SIA,POE_Kasindi,124559
SIA,POE_Kijoro,148647
SIA,POE_Kiyonga,146948
SIA,POE_Kyesero,123019
SIA,POE_Lushoze,98987
SIA,POE_Muhungu,100285
SIA,POE_Nabiapai,146119
SIA,POE_Onder,140243
SIA,POE_Parombo,149508
SIA,POE_Vura,145227
SONA-BATA,POE_Adumi,163558
SONA-BATA,POE_Bango,163047
SONA-BATA,POE_Bugarama,116231
SONA-BATA,POE_Buhumba,122694
SONA-BATA,POE_Bujerere,154040
SONA-BATA,POE_Bunagana,125680
SONA-BATA,POE_Busengo,134259
SONA-BATA,POE_Goli,152585
SONA-BATA,POE_Goma,123118
SONA-BATA,POE_Ishasha,131721
SONA-BATA,POE_Kasindi,140124
SONA-BATA,POE_Kijoro,164212
SONA-BATA,POE_Kiyonga,162513
SONA-BATA,POE_Kyesero,138584
SONA-BATA,POE_Lushoze,114552
SONA-BATA,POE_Muhungu,115850
SONA-BATA,POE_Nabiapai,165200
SONA-BATA,POE_Onder,155808
SONA-BATA,POE_Parombo,165073
SONA-BATA,POE_Vura,160792
SONGA,POE_Adumi,118513
SONGA,POE_Bango,120413
SONGA,POE_Bugarama,71185
SONGA,POE_Buhumba,77648
SONGA,POE_Bujerere,108995
SONGA,POE_Bunagana,80634
SONGA,POE_Busengo,89214
SONGA,POE_Goli,107539
SONGA,POE_Goma,78073
SONGA,POE_Ishasha,86675
SONGA,POE_Kasindi,95079
SONGA,POE_Kijoro,119167
SONGA,POE_Kiyonga,117467
SONGA,POE_Kyesero,93538
SONGA,POE_Lushoze,69506
SONGA,POE_Muhungu,70804
SONGA,POE_Nabiapai,133771
SONGA,POE_Onder,110762
SONGA,POE_Parombo,120027
SONGA,POE_Vura,115746
TANDALA,POE_Adumi,95855
TANDALA,POE_Bango,81196
TANDALA,POE_Bugarama,85158
TANDALA,POE_Buhumba,88962
TANDALA,POE_Bujerere,103509
TANDALA,POE_Bunagana,91947
TANDALA,POE_Busengo,100527
TANDALA,POE_Goli,90856
TANDALA,POE_Goma,89386
TANDALA,POE_Ishasha,97989
TANDALA,POE_Kasindi,89040
TANDALA,POE_Kijoro,96509
TANDALA,POE_Kiyonga,100784
TANDALA,POE_Kyesero,104852
TANDALA,POE_Lushoze,83479
TANDALA,POE_Muhungu,84777
TANDALA,POE_Nabiapai,78030
TANDALA,POE_Onder,89007
TANDALA,POE_Parombo,103344
TANDALA,POE_Vura,92747
TCHOMIA,POE_Adumi,52006
TCHOMIA,POE_Bango,64342
TCHOMIA,POE_Bugarama,68854
TCHOMIA,POE_Buhumba,57663
TCHOMIA,POE_Bujerere,42004
TCHOMIA,POE_Bunagana,56913
TCHOMIA,POE_Busengo,64865
TCHOMIA,POE_Goli,41032
TCHOMIA,POE_Goma,60828
TCHOMIA,POE_Ishasha,58644
TCHOMIA,POE_Kasindi,47421
TCHOMIA,POE_Kijoro,52660
TCHOMIA,POE_Kiyonga,40966
TCHOMIA,POE_Kyesero,65507
TCHOMIA,POE_Lushoze,67175
TCHOMIA,POE_Muhungu,68473
TCHOMIA,POE_Nabiapai,78177
TCHOMIA,POE_Onder,45789
TCHOMIA,POE_Parombo,47680
TCHOMIA,POE_Vura,49239
TEMBO,POE_Adumi,187461
TEMBO,POE_Bango,186950
TEMBO,POE_Bugarama,140134
TEMBO,POE_Buhumba,146597
TEMBO,POE_Bujerere,177943
TEMBO,POE_Bunagana,149582
TEMBO,POE_Busengo,158162
TEMBO,POE_Goli,176487
TEMBO,POE_Goma,147021
TEMBO,POE_Ishasha,155624
TEMBO,POE_Kasindi,164027
TEMBO,POE_Kijoro,188115
TEMBO,POE_Kiyonga,186416
TEMBO,POE_Kyesero,162487
TEMBO,POE_Lushoze,138455
TEMBO,POE_Muhungu,139753
TEMBO,POE_Nabiapai,189102
TEMBO,POE_Onder,179711
TEMBO,POE_Parombo,188976
TEMBO,POE_Vura,184695
TITULE,POE_Adumi,63939
TITULE,POE_Bango,49280
TITULE,POE_Bugarama,66407
TITULE,POE_Buhumba,68545
TITULE,POE_Bujerere,73170
TITULE,POE_Bunagana,67796
TITULE,POE_Busengo,75748
TITULE,POE_Goli,58939
TITULE,POE_Goma,70634
TITULE,POE_Ishasha,69526
TITULE,POE_Kasindi,58701
TITULE,POE_Kijoro,64593
TITULE,POE_Kiyonga,68868
TITULE,POE_Kyesero,76389
TITULE,POE_Lushoze,64727
TITULE,POE_Muhungu,66025
TITULE,POE_Nabiapai,51432
TITULE,POE_Onder,57090
TITULE,POE_Parombo,71428
TITULE,POE_Vura,60830
TSHAMILEMBA,POE_Adumi,115150
TSHAMILEMBA,POE_Bango,117050
TSHAMILEMBA,POE_Bugarama,64194
TSHAMILEMBA,POE_Buhumba,74286
TSHAMILEMBA,POE_Bujerere,105632
TSHAMILEMBA,POE_Bunagana,77271
TSHAMILEMBA,POE_Busengo,85851
TSHAMILEMBA,POE_Goli,104176
TSHAMILEMBA,POE_Goma,74710
TSHAMILEMBA,POE_Ishasha,83313
TSHAMILEMBA,POE_Kasindi,91716
TSHAMILEMBA,POE_Kijoro,115804
TSHAMILEMBA,POE_Kiyonga,114105
TSHAMILEMBA,POE_Kyesero,90176
TSHAMILEMBA,POE_Lushoze,65536
TSHAMILEMBA,POE_Muhungu,66834
TSHAMILEMBA,POE_Nabiapai,130885
TSHAMILEMBA,POE_Onder,107400
TSHAMILEMBA,POE_Parombo,116664
TSHAMILEMBA,POE_Vura,112383
TSHELA,POE_Adumi,188244
TSHELA,POE_Bango,187733
TSHELA,POE_Bugarama,140917
TSHELA,POE_Buhumba,147380
TSHELA,POE_Bujerere,178726
TSHELA,POE_Bunagana,150366
TSHELA,POE_Busengo,158945
TSHELA,POE_Goli,177271
TSHELA,POE_Goma,147804
TSHELA,POE_Ishasha,156407
TSHELA,POE_Kasindi,164810
TSHELA,POE_Kijoro,188898
